ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species	Sample	eDNAindex	lat	long	replicates	sites	controls	group1	group2	group3	group4	group5	group6	group7	group8	Depth	Altitude	rough_mi_offshore	hr_afterLD	CTDTEMP	CTDSAL	CTDOXY	DIC	TA	pH	Carbonate	Silicate	Phosphate	Nitrate	Nitrite	Ammonium	Methane	aragonite_sat	degLat	Chl_a	SYNECHOCOCCUS	EUK_PHYTOPLANKTON	LARGE_DIATOM	CRYPTOPHYTE	BACTERIA	BACTERIA_HNA	BACTERIA_LNA	mL_filt
ASV_094663	Eukaryota	Chordata	Actinopteri	unk_order	Embiotocidae	Cymatogaster	Cymatogaster aggregata	E380	0.555891734492693	52.398	-129.052	E380	QC2	NA	Line1	day	oversat_arg	surface	upper100	wayNorth	near	shelf	3.6	41.4	2	10.8	12.933	30.422	306.3	1867.6	2060.7	7.9227	NA	12	0.53	1.6	0.08	0.05	4.909	2.12667211	52.398	4.5	308000	53800	2390	87.7	5040000	2940000	3040000	1000
ASV_000075	Eukaryota	Chordata	Mammalia	Artiodactyla	Bovidae	NA	NA	E380	0.0173433904670502	52.398	-129.052	E380	QC2	NA	Line1	day	oversat_arg	surface	upper100	wayNorth	near	shelf	3.6	41.4	2	10.8	12.933	30.422	306.3	1867.6	2060.7	7.9227	NA	12	0.53	1.6	0.08	0.05	4.909	2.12667211	52.398	4.5	308000	53800	2390	87.7	5040000	2940000	3040000	1000
ASV_094417	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	E380	0.00718268730653108	52.398	-129.052	E380	QC2	NA	Line1	day	oversat_arg	surface	upper100	wayNorth	near	shelf	3.6	41.4	2	10.8	12.933	30.422	306.3	1867.6	2060.7	7.9227	NA	12	0.53	1.6	0.08	0.05	4.909	2.12667211	52.398	4.5	308000	53800	2390	87.7	5040000	2940000	3040000	1000
ASV_093864	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupea	Clupea pallasii	E412_3T	0.453265002479749	48.719	-125.677	E412	BS14	NA	Line2	day	undersat_arg	pelagic	upper100	northBound	near	shelf	79	88	14	13.3	8.235	33.034	124.9	2188.1	2226.5	7.4412	58.08017187	44.1	2.29	27.1	0.22	1.46	23.455	0.823368692	48.719	NA	809	536	64.7	9.25	1260000	796000	573000	1000
ASV_094675	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	NA	NA	E412_3T	0.000753696303285901	48.719	-125.677	E412	BS14	NA	Line2	day	undersat_arg	pelagic	upper100	northBound	near	shelf	79	88	14	13.3	8.235	33.034	124.9	2188.1	2226.5	7.4412	58.08017187	44.1	2.29	27.1	0.22	1.46	23.455	0.823368692	48.719	NA	809	536	64.7	9.25	1260000	796000	573000	1000
ASV_024140	Eukaryota	Chordata	Actinopteri	Gadiformes	Gadidae	Gadus	Gadus chalcogrammus	E412_3T	1	48.719	-125.677	E412	BS14	NA	Line2	day	undersat_arg	pelagic	upper100	northBound	near	shelf	79	88	14	13.3	8.235	33.034	124.9	2188.1	2226.5	7.4412	58.08017187	44.1	2.29	27.1	0.22	1.46	23.455	0.823368692	48.719	NA	809	536	64.7	9.25	1260000	796000	573000	1000
ASV_011837	Eukaryota	Chordata	Actinopteri	Osmeriformes	Osmeridae	Thaleichthys	Thaleichthys pacificus	E412_3T	0.219498646920856	48.719	-125.677	E412	BS14	NA	Line2	day	undersat_arg	pelagic	upper100	northBound	near	shelf	79	88	14	13.3	8.235	33.034	124.9	2188.1	2226.5	7.4412	58.08017187	44.1	2.29	27.1	0.22	1.46	23.455	0.823368692	48.719	NA	809	536	64.7	9.25	1260000	796000	573000	1000
ASV_094692	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Cyclopsettidae	Citharichthys	Citharichthys sordidus	E412_3T	0.174177550008266	48.719	-125.677	E412	BS14	NA	Line2	day	undersat_arg	pelagic	upper100	northBound	near	shelf	79	88	14	13.3	8.235	33.034	124.9	2188.1	2226.5	7.4412	58.08017187	44.1	2.29	27.1	0.22	1.46	23.455	0.823368692	48.719	NA	809	536	64.7	9.25	1260000	796000	573000	1000
ASV_094417	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	E412_3T	0.0117612734594488	48.719	-125.677	E412	BS14	NA	Line2	day	undersat_arg	pelagic	upper100	northBound	near	shelf	79	88	14	13.3	8.235	33.034	124.9	2188.1	2226.5	7.4412	58.08017187	44.1	2.29	27.1	0.22	1.46	23.455	0.823368692	48.719	NA	809	536	64.7	9.25	1260000	796000	573000	1000
ASV_093864	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupea	Clupea pallasii	E419_2B	0.628195014200063	48.811	-125.517	E419	BS6	NA	Line2	night	oversat_arg	surface	upper100	northBound	near	shelf	3.4	108.6	6	5.7	16.123	31.015	380.8	1827.5	2125.6	8.1103	188.3367524	0.6	0.16	0	0.02	0.06	10.514	3.195890731	48.811	5.5	24700	11400	1340	0	9290000	5540000	2720000	1000
ASV_094675	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	NA	NA	E419_2B	0.125094786125119	48.811	-125.517	E419	BS6	NA	Line2	night	oversat_arg	surface	upper100	northBound	near	shelf	3.4	108.6	6	5.7	16.123	31.015	380.8	1827.5	2125.6	8.1103	188.3367524	0.6	0.16	0	0.02	0.06	10.514	3.195890731	48.811	5.5	24700	11400	1340	0	9290000	5540000	2720000	1000
ASV_011837	Eukaryota	Chordata	Actinopteri	Osmeriformes	Osmeridae	Thaleichthys	Thaleichthys pacificus	E419_2B	0.02489164316269	48.811	-125.517	E419	BS6	NA	Line2	night	oversat_arg	surface	upper100	northBound	near	shelf	3.4	108.6	6	5.7	16.123	31.015	380.8	1827.5	2125.6	8.1103	188.3367524	0.6	0.16	0	0.02	0.06	10.514	3.195890731	48.811	5.5	24700	11400	1340	0	9290000	5540000	2720000	1000
ASV_094061	Eukaryota	Chordata	Actinopteri	Perciformes	Cottidae	Hemilepidotus	NA	E419_2B	0.0968962725685655	48.811	-125.517	E419	BS6	NA	Line2	night	oversat_arg	surface	upper100	northBound	near	shelf	3.4	108.6	6	5.7	16.123	31.015	380.8	1827.5	2125.6	8.1103	188.3367524	0.6	0.16	0	0.02	0.06	10.514	3.195890731	48.811	5.5	24700	11400	1340	0	9290000	5540000	2720000	1000
ASV_094494	Eukaryota	Chordata	Actinopteri	Perciformes	Pholidae	Pholis	NA	E419_2B	0.0990459183977441	48.811	-125.517	E419	BS6	NA	Line2	night	oversat_arg	surface	upper100	northBound	near	shelf	3.4	108.6	6	5.7	16.123	31.015	380.8	1827.5	2125.6	8.1103	188.3367524	0.6	0.16	0	0.02	0.06	10.514	3.195890731	48.811	5.5	24700	11400	1340	0	9290000	5540000	2720000	1000
ASV_010693	Eukaryota	Chordata	Actinopteri	Salmoniformes	Salmonidae	Oncorhynchus	Oncorhynchus keta	E419_2B	0.700557812783147	48.811	-125.517	E419	BS6	NA	Line2	night	oversat_arg	surface	upper100	northBound	near	shelf	3.4	108.6	6	5.7	16.123	31.015	380.8	1827.5	2125.6	8.1103	188.3367524	0.6	0.16	0	0.02	0.06	10.514	3.195890731	48.811	5.5	24700	11400	1340	0	9290000	5540000	2720000	1000
ASV_094551	Eukaryota	Chordata	Actinopteri	Salmoniformes	Salmonidae	Oncorhynchus	Oncorhynchus tshawytscha	E419_2B	0.6279160941967	48.811	-125.517	E419	BS6	NA	Line2	night	oversat_arg	surface	upper100	northBound	near	shelf	3.4	108.6	6	5.7	16.123	31.015	380.8	1827.5	2125.6	8.1103	188.3367524	0.6	0.16	0	0.02	0.06	10.514	3.195890731	48.811	5.5	24700	11400	1340	0	9290000	5540000	2720000	1000
ASV_093864	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupea	Clupea pallasii	E433	0.310624493106245	48.37	-124.95	E433	JF9	NA	Line3	day	oversat_arg	pelagic	upper100	OCNMS	near	shelf	49.8	68.2	9	6.7	7.738	33.012	132	2179.2	NA	7.4228	55.60924892	38.5	2.2	27.3	0.05	0.03	14.227	NA	48.37	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094675	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	NA	NA	E433	0.00100614262841616	48.37	-124.95	E433	JF9	NA	Line3	day	oversat_arg	pelagic	upper100	OCNMS	near	shelf	49.8	68.2	9	6.7	7.738	33.012	132	2179.2	NA	7.4228	55.60924892	38.5	2.2	27.3	0.05	0.03	14.227	NA	48.37	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094666	Eukaryota	Chordata	Actinopteri	Osmeriformes	Osmeridae	NA	NA	E433	0.0149650853644615	48.37	-124.95	E433	JF9	NA	Line3	day	oversat_arg	pelagic	upper100	OCNMS	near	shelf	49.8	68.2	9	6.7	7.738	33.012	132	2179.2	NA	7.4228	55.60924892	38.5	2.2	27.3	0.05	0.03	14.227	NA	48.37	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_011837	Eukaryota	Chordata	Actinopteri	Osmeriformes	Osmeridae	Thaleichthys	Thaleichthys pacificus	E433	0.746991353868253	48.37	-124.95	E433	JF9	NA	Line3	day	oversat_arg	pelagic	upper100	OCNMS	near	shelf	49.8	68.2	9	6.7	7.738	33.012	132	2179.2	NA	7.4228	55.60924892	38.5	2.2	27.3	0.05	0.03	14.227	NA	48.37	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_093781	Eukaryota	Chordata	Chondrichthyes	Squaliformes	Squalidae	Squalus	NA	E433	0.98451664917598	48.37	-124.95	E433	JF9	NA	Line3	day	oversat_arg	pelagic	upper100	OCNMS	near	shelf	49.8	68.2	9	6.7	7.738	33.012	132	2179.2	NA	7.4228	55.60924892	38.5	2.2	27.3	0.05	0.03	14.227	NA	48.37	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_003987	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA	E433	0.165818771658188	48.37	-124.95	E433	JF9	NA	Line3	day	oversat_arg	pelagic	upper100	OCNMS	near	shelf	49.8	68.2	9	6.7	7.738	33.012	132	2179.2	NA	7.4228	55.60924892	38.5	2.2	27.3	0.05	0.03	14.227	NA	48.37	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_079672	Eukaryota	Chordata	Actinopteri	Perciformes	Liparidae	Liparis	Liparis fucensis	E453	1	47.68	-125.577	E453	JF54	NA	Line3	day	undersat_arg	pelagic	upper100	offshoreW	offshore	slope	99.4	1143.6	54	4.6	7.623	33.051	200.1	2133.8	2213.1	7.5658	74.61412762	24.5	1.71	20.7	0.03	0.05	4.837	1.085900788	47.68	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094417	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	E453	0.275716898832753	47.68	-125.577	E453	JF54	NA	Line3	day	undersat_arg	pelagic	upper100	offshoreW	offshore	slope	99.4	1143.6	54	4.6	7.623	33.051	200.1	2133.8	2213.1	7.5658	74.61412762	24.5	1.71	20.7	0.03	0.05	4.837	1.085900788	47.68	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_026120	Eukaryota	Chordata	Actinopteri	Acipenseriformes	Acipenseridae	Acipenser	NA	E469	0.355709533929043	46.245	-124.119	E469	CR0	NA	Line5	day	oversat_arg	surface	upper100	southBound	near	river	3.6	19.4	0	6.2	17.179	17.463	276.2	1473.7	1604.8	NA	NA	NA	NA	NA	NA	NA	98.407	1.385035111	46.245	10.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094483	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Alosa	NA	E469	0.0797907686681012	46.245	-124.119	E469	CR0	NA	Line5	day	oversat_arg	surface	upper100	southBound	near	river	3.6	19.4	0	6.2	17.179	17.463	276.2	1473.7	1604.8	NA	NA	NA	NA	NA	NA	NA	98.407	1.385035111	46.245	10.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_093864	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupea	Clupea pallasii	E469	0.0104249474224418	46.245	-124.119	E469	CR0	NA	Line5	day	oversat_arg	surface	upper100	southBound	near	river	3.6	19.4	0	6.2	17.179	17.463	276.2	1473.7	1604.8	NA	NA	NA	NA	NA	NA	NA	98.407	1.385035111	46.245	10.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094499	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Mylocheilus	Mylocheilus caurinus	E469	0.0334678402748335	46.245	-124.119	E469	CR0	NA	Line5	day	oversat_arg	surface	upper100	southBound	near	river	3.6	19.4	0	6.2	17.179	17.463	276.2	1473.7	1604.8	NA	NA	NA	NA	NA	NA	NA	98.407	1.385035111	46.245	10.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094001	Eukaryota	Chordata	Actinopteri	Gadiformes	Gadidae	Microgadus	Microgadus proximus	E469	0.0584247794834391	46.245	-124.119	E469	CR0	NA	Line5	day	oversat_arg	surface	upper100	southBound	near	river	3.6	19.4	0	6.2	17.179	17.463	276.2	1473.7	1604.8	NA	NA	NA	NA	NA	NA	NA	98.407	1.385035111	46.245	10.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_023525	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	Merluccius productus	E469	0.379041428097045	46.245	-124.119	E469	CR0	NA	Line5	day	oversat_arg	surface	upper100	southBound	near	river	3.6	19.4	0	6.2	17.179	17.463	276.2	1473.7	1604.8	NA	NA	NA	NA	NA	NA	NA	98.407	1.385035111	46.245	10.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094670	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	NA	E469	0.088842135457088	46.245	-124.119	E469	CR0	NA	Line5	day	oversat_arg	surface	upper100	southBound	near	river	3.6	19.4	0	6.2	17.179	17.463	276.2	1473.7	1604.8	NA	NA	NA	NA	NA	NA	NA	98.407	1.385035111	46.245	10.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094667	Eukaryota	Chordata	Actinopteri	Osmeriformes	Osmeridae	Allosmerus	Allosmerus elongatus	E469	0.0206524664163789	46.245	-124.119	E469	CR0	NA	Line5	day	oversat_arg	surface	upper100	southBound	near	river	3.6	19.4	0	6.2	17.179	17.463	276.2	1473.7	1604.8	NA	NA	NA	NA	NA	NA	NA	98.407	1.385035111	46.245	10.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_011837	Eukaryota	Chordata	Actinopteri	Osmeriformes	Osmeridae	Thaleichthys	Thaleichthys pacificus	E469	0.00439101998374701	46.245	-124.119	E469	CR0	NA	Line5	day	oversat_arg	surface	upper100	southBound	near	river	3.6	19.4	0	6.2	17.179	17.463	276.2	1473.7	1604.8	NA	NA	NA	NA	NA	NA	NA	98.407	1.385035111	46.245	10.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094693	Eukaryota	Chordata	Actinopteri	Perciformes	Anoplopomatidae	Anoplopoma	Anoplopoma fimbria	E469	0.0108677058071787	46.245	-124.119	E469	CR0	NA	Line5	day	oversat_arg	surface	upper100	southBound	near	river	3.6	19.4	0	6.2	17.179	17.463	276.2	1473.7	1604.8	NA	NA	NA	NA	NA	NA	NA	98.407	1.385035111	46.245	10.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094498	Eukaryota	Chordata	Actinopteri	Perciformes	Cottidae	Leptocottus	Leptocottus armatus	E469	0.508279123582778	46.245	-124.119	E469	CR0	NA	Line5	day	oversat_arg	surface	upper100	southBound	near	river	3.6	19.4	0	6.2	17.179	17.463	276.2	1473.7	1604.8	NA	NA	NA	NA	NA	NA	NA	98.407	1.385035111	46.245	10.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_093999	Eukaryota	Chordata	Actinopteri	Perciformes	Cottidae	NA	NA	E469	0.417222607570045	46.245	-124.119	E469	CR0	NA	Line5	day	oversat_arg	surface	upper100	southBound	near	river	3.6	19.4	0	6.2	17.179	17.463	276.2	1473.7	1604.8	NA	NA	NA	NA	NA	NA	NA	98.407	1.385035111	46.245	10.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094442	Eukaryota	Chordata	Actinopteri	Perciformes	Gasterosteidae	Gasterosteus	Gasterosteus aculeatus	E469	0.258374539333209	46.245	-124.119	E469	CR0	NA	Line5	day	oversat_arg	surface	upper100	southBound	near	river	3.6	19.4	0	6.2	17.179	17.463	276.2	1473.7	1604.8	NA	NA	NA	NA	NA	NA	NA	98.407	1.385035111	46.245	10.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_079456	Eukaryota	Chordata	Actinopteri	Perciformes	Pholidae	Apodichthys	Apodichthys flavidus	E469	1	46.245	-124.119	E469	CR0	NA	Line5	day	oversat_arg	surface	upper100	southBound	near	river	3.6	19.4	0	6.2	17.179	17.463	276.2	1473.7	1604.8	NA	NA	NA	NA	NA	NA	NA	98.407	1.385035111	46.245	10.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094671	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	NA	E469	0.0241403946587238	46.245	-124.119	E469	CR0	NA	Line5	day	oversat_arg	surface	upper100	southBound	near	river	3.6	19.4	0	6.2	17.179	17.463	276.2	1473.7	1604.8	NA	NA	NA	NA	NA	NA	NA	98.407	1.385035111	46.245	10.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_079631	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes entomelas	E469	0.00580617245439085	46.245	-124.119	E469	CR0	NA	Line5	day	oversat_arg	surface	upper100	southBound	near	river	3.6	19.4	0	6.2	17.179	17.463	276.2	1473.7	1604.8	NA	NA	NA	NA	NA	NA	NA	98.407	1.385035111	46.245	10.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_018603	Eukaryota	Chordata	Actinopteri	Perciformes	Stichaeidae	Lumpenus	Lumpenus sagitta	E469	1	46.245	-124.119	E469	CR0	NA	Line5	day	oversat_arg	surface	upper100	southBound	near	river	3.6	19.4	0	6.2	17.179	17.463	276.2	1473.7	1604.8	NA	NA	NA	NA	NA	NA	NA	98.407	1.385035111	46.245	10.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094692	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Cyclopsettidae	Citharichthys	Citharichthys sordidus	E469	0.00236473228211759	46.245	-124.119	E469	CR0	NA	Line5	day	oversat_arg	surface	upper100	southBound	near	river	3.6	19.4	0	6.2	17.179	17.463	276.2	1473.7	1604.8	NA	NA	NA	NA	NA	NA	NA	98.407	1.385035111	46.245	10.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094574	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	Eopsetta	Eopsetta jordani	E469	0.0487697245527292	46.245	-124.119	E469	CR0	NA	Line5	day	oversat_arg	surface	upper100	southBound	near	river	3.6	19.4	0	6.2	17.179	17.463	276.2	1473.7	1604.8	NA	NA	NA	NA	NA	NA	NA	98.407	1.385035111	46.245	10.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094459	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	Lyopsetta	Lyopsetta exilis	E469	0.0457720742350323	46.245	-124.119	E469	CR0	NA	Line5	day	oversat_arg	surface	upper100	southBound	near	river	3.6	19.4	0	6.2	17.179	17.463	276.2	1473.7	1604.8	NA	NA	NA	NA	NA	NA	NA	98.407	1.385035111	46.245	10.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094694	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	NA	NA	E469	0.137632048697325	46.245	-124.119	E469	CR0	NA	Line5	day	oversat_arg	surface	upper100	southBound	near	river	3.6	19.4	0	6.2	17.179	17.463	276.2	1473.7	1604.8	NA	NA	NA	NA	NA	NA	NA	98.407	1.385035111	46.245	10.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094441	Eukaryota	Chordata	Actinopteri	Salmoniformes	Salmonidae	Oncorhynchus	NA	E469	0.00513039980825138	46.245	-124.119	E469	CR0	NA	Line5	day	oversat_arg	surface	upper100	southBound	near	river	3.6	19.4	0	6.2	17.179	17.463	276.2	1473.7	1604.8	NA	NA	NA	NA	NA	NA	NA	98.407	1.385035111	46.245	10.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094551	Eukaryota	Chordata	Actinopteri	Salmoniformes	Salmonidae	Oncorhynchus	Oncorhynchus tshawytscha	E469	0.0718878269923814	46.245	-124.119	E469	CR0	NA	Line5	day	oversat_arg	surface	upper100	southBound	near	river	3.6	19.4	0	6.2	17.179	17.463	276.2	1473.7	1604.8	NA	NA	NA	NA	NA	NA	NA	98.407	1.385035111	46.245	10.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_018062	Eukaryota	Chordata	Actinopteri	Uranoscopiformes	Ammodytidae	Ammodytes	NA	E469	0.344897917472309	46.245	-124.119	E469	CR0	NA	Line5	day	oversat_arg	surface	upper100	southBound	near	river	3.6	19.4	0	6.2	17.179	17.463	276.2	1473.7	1604.8	NA	NA	NA	NA	NA	NA	NA	98.407	1.385035111	46.245	10.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094610	Eukaryota	Chordata	Actinopteri	Uranoscopiformes	Ammodytidae	NA	NA	E469	0.331251706606736	46.245	-124.119	E469	CR0	NA	Line5	day	oversat_arg	surface	upper100	southBound	near	river	3.6	19.4	0	6.2	17.179	17.463	276.2	1473.7	1604.8	NA	NA	NA	NA	NA	NA	NA	98.407	1.385035111	46.245	10.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094663	Eukaryota	Chordata	Actinopteri	unk_order	Embiotocidae	Cymatogaster	Cymatogaster aggregata	E469	0.0376514751887387	46.245	-124.119	E469	CR0	NA	Line5	day	oversat_arg	surface	upper100	southBound	near	river	3.6	19.4	0	6.2	17.179	17.463	276.2	1473.7	1604.8	NA	NA	NA	NA	NA	NA	NA	98.407	1.385035111	46.245	10.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_093786	Eukaryota	Chordata	Aves	Suliformes	Phalacrocoracidae	Phalacrocorax	Phalacrocorax auritus	E469	1	46.245	-124.119	E469	CR0	NA	Line5	day	oversat_arg	surface	upper100	southBound	near	river	3.6	19.4	0	6.2	17.179	17.463	276.2	1473.7	1604.8	NA	NA	NA	NA	NA	NA	NA	98.407	1.385035111	46.245	10.3	NA	NA	NA	NA	NA	NA	NA	1000
ASV_093787	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	Glyptocephalus	NA	E488	1	46.129	-124.27	E488	CR13	NA	Line5	day	oversat_arg	pelagic	upper100	southBound	near	shelf	51	47	13	15	7.618	33.662	88.1	2230	NA	7.3491	48.39882735	41.3	2.38	31	0.09	0.01	11.059	NA	46.129	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094694	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	NA	NA	E488	0.0141340755480493	46.129	-124.27	E488	CR13	NA	Line5	day	oversat_arg	pelagic	upper100	southBound	near	shelf	51	47	13	15	7.618	33.662	88.1	2230	NA	7.3491	48.39882735	41.3	2.38	31	0.09	0.01	11.059	NA	46.129	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094546	Eukaryota	Chordata	Actinopteri	Myctophiformes	Myctophidae	Tarletonbeania	Tarletonbeania crenularis	E522_1B	0.467381590705988	47.116	-125.197	E522	C41	NA	Line4	night	undersat_arg	pelagic	upper100	offshoreW	offshore	slope	99.4	1458.6	41	2.1	7.645	33.582	149.2	2184.2	2239.3	7.4889	NA	33.4	2.01	26.2	0.01	0.05	1.042	0.924690657	47.116	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094671	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	NA	E522_1B	0.00073117231294175	47.116	-125.197	E522	C41	NA	Line4	night	undersat_arg	pelagic	upper100	offshoreW	offshore	slope	99.4	1458.6	41	2.1	7.645	33.582	149.2	2184.2	2239.3	7.4889	NA	33.4	2.01	26.2	0.01	0.05	1.042	0.924690657	47.116	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_089635	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes gilli	E522_1B	0.78822132686463	47.116	-125.197	E522	C41	NA	Line4	night	undersat_arg	pelagic	upper100	offshoreW	offshore	slope	99.4	1458.6	41	2.1	7.645	33.582	149.2	2184.2	2239.3	7.4889	NA	33.4	2.01	26.2	0.01	0.05	1.042	0.924690657	47.116	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_093864	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupea	Clupea pallasii	E545	0.000137048880767474	47.114	-124.247	E545	C2_5	NA	Line4	day	oversat_arg	surface	upper100	OCNMS	near	shelf	3.8	23.2	2.5	8.5	17.025	27.743	311.8	1707.5	2013.4	8.1993	NA	0.4	0.08	0	0.13	0.1	16.781	3.340159488	47.114	8.8	21800	4970	3410	0	2060000	1010000	759000	1000
ASV_094675	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	NA	NA	E545	0.000159786618540896	47.114	-124.247	E545	C2_5	NA	Line4	day	oversat_arg	surface	upper100	OCNMS	near	shelf	3.8	23.2	2.5	8.5	17.025	27.743	311.8	1707.5	2013.4	8.1993	NA	0.4	0.08	0	0.13	0.1	16.781	3.340159488	47.114	8.8	21800	4970	3410	0	2060000	1010000	759000	1000
ASV_094690	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax	E545	0.999670067509263	47.114	-124.247	E545	C2_5	NA	Line4	day	oversat_arg	surface	upper100	OCNMS	near	shelf	3.8	23.2	2.5	8.5	17.025	27.743	311.8	1707.5	2013.4	8.1993	NA	0.4	0.08	0	0.13	0.1	16.781	3.340159488	47.114	8.8	21800	4970	3410	0	2060000	1010000	759000	1000
ASV_094692	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Cyclopsettidae	Citharichthys	Citharichthys sordidus	E545	4.56829602558246e-05	47.114	-124.247	E545	C2_5	NA	Line4	day	oversat_arg	surface	upper100	OCNMS	near	shelf	3.8	23.2	2.5	8.5	17.025	27.743	311.8	1707.5	2013.4	8.1993	NA	0.4	0.08	0	0.13	0.1	16.781	3.340159488	47.114	8.8	21800	4970	3410	0	2060000	1010000	759000	1000
ASV_093864	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupea	Clupea pallasii	E580	0.472584950580766	44.652	-124.101	E580	NH1	NA	Line6	day	oversat_arg	pelagic	upper100	waySouth	near	shelf	10.8	24.2	1	1.2	11.035	33.331	221.4	2144	2244.9	7.6237	85.58350834	23	1.62	14.8	0.42	2.23	9.69	1.308032449	44.652	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094001	Eukaryota	Chordata	Actinopteri	Gadiformes	Gadidae	Microgadus	Microgadus proximus	E580	0.768696424337666	44.652	-124.101	E580	NH1	NA	Line6	day	oversat_arg	pelagic	upper100	waySouth	near	shelf	10.8	24.2	1	1.2	11.035	33.331	221.4	2144	2244.9	7.6237	85.58350834	23	1.62	14.8	0.42	2.23	9.69	1.308032449	44.652	NA	NA	NA	NA	NA	NA	NA	NA	1000
